"gene","0-90d CCD/HD log2 fold-change","0-90d CCD/HD p-value","0-90d CCD/HD FDR","90-120d CCD/HD log2 fold-change","90-120d CCD/HD p-value","90-120d CCD/HD FDR","120-150d CCD/HD log2 fold-change","120-150d CCD/HD p-value","120-150d CCD/HD FDR","150-360d CCD/HD log2 fold-change","150-360d CCD/HD p-value","150-360d CCD/HD FDR"
"TNFRSF4",-0.0619655942362412,0.373980369423829,0.524658485598221,0.110290854935707,0.102448102797962,0.226860951495256,0.127218118387937,0.0729078605861914,0.146004601640223,0.0945756417754131,0.182311927667287,0.405267100220048
"AIF1",-0.124111206750458,0.0445737152065293,0.12261737314821,-0.0943105322495699,0.11351359790159,0.241060470269036,-0.0963177296132587,0.186143208599396,0.298758399658187,-0.172431257469351,0.0112405613477924,0.0750573454763565
"ITGAX",0.00516693606406751,0.952089961656409,0.974823059858667,0.0867243537603253,0.308265846094656,0.467234311825821,0.148216144914707,0.0865131382936662,0.16845001486399,0.0487000832835982,0.541613540604605,0.738267984392856
"CD274",-0.205320404870805,0.103986713475125,0.218428612815955,-0.245158501437602,0.0934345594468913,0.216891634992333,-0.151488256983486,0.233665309823902,0.352237442625783,-0.0704644437337645,0.550974132722787,0.748511431625157
"HCK",0.013560043186854,0.860378238202857,0.929064595682258,0.0435928593656145,0.552170810852806,0.692902657125356,0.266650103940806,0.000210831896828915,0.00146822573197074,0.150116772577577,0.0190413678118138,0.0987850826747119
"CTSZ",-0.169243678515215,0.00308963462450233,0.0195194857889238,-0.168751147488756,0.00276210883719834,0.01983997589706,-0.229584649497528,0.000101918011959764,0.000856332861357581,-0.095597370382025,0.0609700875718385,0.211344743018077
"MVP",0.0244371676351633,0.744791489908729,0.849681902883654,0.0534212923821184,0.40834183514266,0.567240583751656,0.361607457251748,2.32265725056998e-05,0.000304307466896712,0.103089919767216,0.0508885292380389,0.194903057613894
"IRAK4",-0.0620937615921764,0.158586768729443,0.290604292814945,-0.127258455815699,0.00774767886870469,0.0401943339967028,-0.043980729502527,0.32099744084111,0.438394031396074,-0.0195740447602253,0.624293590358047,0.804298242244617
"ITLN1",-0.129629278265607,0.080845699447905,0.185441322472494,-0.0931372779740364,0.187631523765891,0.344971611286334,-0.0612431595275075,0.465246613588507,0.58668129250231,-0.114430776556436,0.0974742569085182,0.281147763396584
"PRCP",-0.057642718293325,0.223552825623285,0.367673051503828,-0.104282856661536,0.030921212035394,0.108645895015271,-0.149938820858586,0.00603839437216902,0.019862463190156,-0.0702265526157904,0.112167764389512,0.30638050131835
"MS4A1",0.0138678450269436,0.896301207324505,0.949967494926674,-0.080514726185076,0.516166729534049,0.662028043197143,0.0233346591919323,0.842450399671407,0.888423136351975,0.0407547927415228,0.72922534968421,0.863233070912548
"TGFB1",0.108510036253502,0.1395423893685,0.268366708383489,0.159238932370512,0.0144053606509893,0.0629115467978233,0.357625246935369,0.00014830926135738,0.00111131691726996,-0.0124137401382952,0.824591122904342,0.919897690321489
"CTSL",0.0380252499818413,0.677754635940273,0.80107696266335,-0.101987236556198,0.221326399169755,0.386060721591246,-0.0947405338082189,0.227909643670425,0.347483539560628,0.0439013715957457,0.586792110201707,0.774044882569829
"IL25",-0.118396130135544,0.114226846952157,0.232910420060903,-0.105257568416424,0.16629989730459,0.315675696717439,-0.00364656165065221,0.956525016867569,0.972134186474885,-0.11254049730955,0.139921302041173,0.354620217960089
"KLRK1",-0.143524204007938,0.161833865368208,0.295041457381191,-0.20006090120161,0.0808547511801806,0.202573185744377,-0.159253442900024,0.132150474204064,0.232164355817595,0.0437557274882234,0.710811162186539,0.851871361814255
"PLCG2",-0.136729898409808,0.00866999975375603,0.0391924550272129,-0.158304838638305,0.00333740521400717,0.022433167221109,-0.111390074461787,0.0411550476052496,0.09329282052451,-0.0410052802521449,0.38006676005267,0.614626789792289
"MRC1",-0.250125506071678,0.00818162990224594,0.0378706581702761,-0.108121414297828,0.21721243259318,0.381602750896656,-0.115441153746827,0.234454168186114,0.352593525307132,-0.162925790768066,0.0838009812772085,0.256040152281748
"DDX5",-0.0245493335416137,0.611116932183813,0.746277075162855,-0.0120008034331158,0.764709815890105,0.831393372268708,-0.028792508053433,0.613766100297697,0.712374167462642,0.0797580668229991,0.0582898770710023,0.205744634593081
"CXCL11",-0.174981223328436,0.0141541012673715,0.054705601398391,-0.118274947042789,0.166617961527445,0.315675696717439,-0.0150579475535047,0.830995932291504,0.881152065379058,-0.0507199259830864,0.48725315292682,0.708144967305891
"IL3",-0.086370165716623,0.255144533704604,0.39843782738113,-0.0402934677463039,0.637366043928659,0.756711290684338,-0.000268929110698775,0.997325764380663,0.998804707578561,-0.0451155112661799,0.595187049419452,0.779795913900401
"ENTPD1",-0.201172213300264,0.00406848714497404,0.0232958560227032,-0.203121468463845,0.00677659791751649,0.0361262771740707,-0.211980873751454,0.00807007385539035,0.0251538995573256,-0.124780614791171,0.0564475639739067,0.203897041830981
"NEO1",-0.15602167149251,0.0275876194573039,0.0866879261808778,-0.146764754304529,0.0572462942284636,0.158135219998267,-0.119871187169151,0.102955616320705,0.190850578935025,-0.11825122799729,0.124544120947542,0.328575445366723
"TPP1",0.0718077168018009,0.0619909173422447,0.155520217030956,0.116619544400154,0.00368750453880189,0.0241562797329988,0.16227182457649,4.90105188518364e-05,0.00049848856674302,0.0394120009851316,0.317950504123075,0.558581226561675
"HLA.DMA",-0.0652144520897387,0.197683610659424,0.337976988890796,-0.00622384725552797,0.903758255149072,0.927762458473085,-0.0911783040164821,0.108547771041504,0.197894875035573,-0.152920934271604,0.00348747232968305,0.0374418904284027
"IFNAR2",0.00335634946865299,0.939744993777173,0.971153583141383,-0.0542260280405493,0.238151184623018,0.401945121645399,0.0606831219968971,0.198640274641389,0.314649451429904,0.0352520662996082,0.412809147389146,0.645954394598806
"JUNB",0.224874168784368,0.0706154504505239,0.168950161569189,0.467090598170852,8.47471341041239e-05,0.00148885306051108,0.698725345015332,1.27852523205003e-07,7.11287894706128e-06,0.380084057859497,0.000981583172049816,0.0176456695812676
"C3",-0.0995347133580455,0.176399905215725,0.315641497064249,-0.0958384610903221,0.246682266858331,0.409894726158173,-0.118255050994404,0.095005624197532,0.181855746721127,-0.106662610279608,0.123697146205289,0.327458541153041
"PTGS2",0.525275795166416,0.000994567915450542,0.00926266263425625,0.663583672404837,5.30199040944388e-05,0.00104220240476104,0.709156409691556,7.22175344154002e-05,0.000656754754154169,0.796445467013757,7.39051845967728e-08,4.85169592861426e-05
"IL1RL2",-0.225350262764847,0.00507414104571454,0.0268651440297078,-0.152374938671488,0.0928200384589447,0.216261446819015,-0.141645319301809,0.106688169285198,0.196357035374901,-0.094547560910916,0.231328875655293,0.469336537746828
"IL18",-0.209812617142447,0.00699069165749353,0.0337737790702656,-0.18660686599186,0.00516889201276666,0.0299585903936644,-0.291774217668319,8.36273543579427e-05,0.000718266054652108,-0.172967489597956,0.0115205904354708,0.0750573454763565
"IL6",-0.147019283240689,0.155029183600425,0.287380237225727,-0.00896306610227578,0.933925676641558,0.948652494144447,-0.126916152473837,0.229905942597805,0.349149889249711,-0.177624481509948,0.0343584147418581,0.148374606678527
"ICOSLG",0.517300269639443,2.54084536015917e-07,2.1823038482256e-05,0.567066748358612,3.81856027963054e-06,0.00017363218212673,0.413777582312543,0.000111223332460506,0.000907354771210638,0.0234853003077222,0.768900662754261,0.891094771078027
"LYN",-0.218939036202822,0.00105092736883712,0.00938706814151553,-0.212153482557458,0.00196782679330406,0.0147682535070295,-0.317156294113734,3.43460873174071e-05,0.000402265537823572,-0.167196564599052,0.00346739081550603,0.0374418904284027
"LANCL1",0.110470415910518,0.0219984314346878,0.0745824013114634,0.055538652800888,0.251875801973004,0.409894726158173,0.0871345527048326,0.0660161169621075,0.135359306131854,0.134477494272481,0.00414319351290617,0.0410601100702112
"IRF3",-0.0931504936476824,0.0479652443682039,0.126976485947334,-0.0706436856509707,0.161710025180529,0.310178286512528,0.120423497374033,0.0118974665998434,0.0343462439389061,0.0462561245646139,0.270464766672001,0.510142094038727
"IFIT3",-0.339085538855141,0.0856391926595512,0.193000279667152,-0.319068772736225,0.132046965378434,0.265813292285233,-0.0876160073262684,0.677999639969825,0.771861151246943,-0.135756482844301,0.520018124161231,0.722424172258851
"IL15",-0.0350485930252794,0.537881269959871,0.684978948400296,-0.048287105111034,0.390149842094395,0.552475699178253,-0.108406180803522,0.0694538019490207,0.14128365501735,-0.0195485230325591,0.723597737801618,0.860524694339463
"TNFSF18",-0.198502357457113,0.02239811856268,0.0751467278262918,-0.231790534011405,0.0116296259235403,0.0542087005420687,-0.137093057586054,0.0883593014632682,0.170754350077766,-0.230404766612165,0.00439330140305214,0.0424502748069913
"IL6ST",0.0697357483273049,0.290860254257528,0.442588536498167,0.0224046522037281,0.752704270763332,0.825305533758944,0.0119331378271784,0.859011587804799,0.903423071255931,0.0620947740226452,0.38528640950505,0.620471655307091
"PLAU",0.12834765825782,0.490943757011792,0.642278447817324,0.874840411287022,0.00285301951756486,0.01983997589706,0.65823613639771,0.00358248627707633,0.0132500569003828,-0.0367922876155201,0.808704608116463,0.914605851900811
"BDKRB1",-0.151452350699421,0.0910532866632468,0.201097687401971,-0.186982665107049,0.0812892227221818,0.202698610207247,-0.231933499389032,0.0157394192126206,0.0429914171425997,-0.14731515607822,0.0294823065894872,0.133273818676454
"SUGT1",-0.0168442817043817,0.667785821448204,0.795375100122438,-0.0988411793087432,0.0384373667884257,0.124318345303151,-0.0751627727284288,0.0722860022063424,0.145361394493646,0.0427461787869072,0.293220698370506,0.530818734989231
"NAMPT",-0.137356262152312,0.177664465621271,0.316792601385338,-0.128933272821266,0.234940669764002,0.398486276305564,-0.349549080679109,0.00400947527594106,0.0142826008677532,-0.158446632624991,0.0733457013494244,0.241221021546199
"MDFIC",-0.0648849976725513,0.201323054496882,0.341277897206336,-0.064035940967338,0.288104434899244,0.441874460668881,-0.0228052268230042,0.697371294995744,0.781257987002478,0.0395557962854179,0.451802804241197,0.674094201686851
"TGFB3",-0.125788939039836,0.107561168999173,0.224715631449624,-0.0717255731742362,0.266654870368609,0.424123898755009,-0.0657491136889806,0.314064634684749,0.433521361805912,-0.122996843954954,0.0906051470048183,0.269376071672018
"STAT4",-0.0156305750399943,0.813170050391697,0.897972069932545,-0.0163981694781006,0.814465331405122,0.869093313652663,0.0751802275321114,0.301693102454886,0.421715674860085,0.0808529499763169,0.282313292373469,0.520772240396411
"DHX58",-0.111395166821632,0.199478522767068,0.33964074471133,-0.0652469354991882,0.396057983264534,0.557655411773197,0.0730770689588363,0.466157802989533,0.586872934382587,-0.0347075081930547,0.69747659433704,0.842678653362337
"LRRK2",-0.259765927034606,0.00188976057911807,0.0136521955855913,-0.33049546142987,0.000749753641816561,0.00783188601519191,-0.26477118404708,0.00387709497663349,0.0139395089159892,-0.0731202119441914,0.327884710141993,0.564097904638266
"CCL11",-0.26311514931806,0.000653316132445955,0.00731903435334381,-0.261747128375378,0.00632798088291427,0.0344473888907939,-0.0895578354735069,0.230997118978732,0.350119162687372,-0.213463077735134,0.0121282660582795,0.0773003720654879
"CPA3",-0.247425838398498,0.0209840003004946,0.0724135367512604,-0.356079998217419,0.00267072644609245,0.0194761466304666,-0.527703460284889,5.31480811324699e-05,0.000521036937505498,-0.375303744978722,0.00335262483575295,0.0374418904284027
"KLRC1",-0.194887346130291,0.148732319075767,0.280656609607888,-0.0973716708045041,0.567206415957142,0.703772968755812,-0.085851848708652,0.577324170081059,0.682156094484355,-0.113073362643382,0.509994077520884,0.719261802909636
"SIGLEC5",-0.00265161978228406,0.981755686693578,0.985580708849527,0.112701911561734,0.344335299394159,0.50146235951915,0.442894774053179,0.000294109261973675,0.00186349556971845,-0.00594666903278153,0.957645813939083,0.977886676585087
"IFI6",-0.455939468941014,0.0136310164133864,0.0537590596303455,-0.441782770037362,0.0177918962933961,0.0731549778446555,-0.486083673401253,0.0125991922536718,0.0362051137995849,-0.382908026351692,0.058583869009838,0.205842412475476
"ATG13",-0.110993127404287,0.0031701436296617,0.0195679369845905,-0.10817341879685,0.00474136985895017,0.0286334289138163,-0.19721917655355,0.000109022928084718,0.000906179821607386,-0.0933240435926077,0.00304882105245444,0.0366310883155279
"IFITM3",-0.105476307579877,0.30849022437205,0.46035317266331,-0.0171931624914184,0.863045265698053,0.900315776497429,0.155369034309891,0.184627872599359,0.297327803165218,0.0483858809044194,0.608051372513086,0.788630387504389
"ATF4",0.0854532316579102,0.0272239542325098,0.085894353558082,0.0757211950034466,0.0973712963189638,0.222473001902593,0.00585979458011238,0.906996828032923,0.939823790977815,-0.0534543475068948,0.249045058135382,0.488608705428047
"LCP1",-0.230577642607052,4.75245617356899e-05,0.00118504794263511,-0.214901952488858,0.000617229772767825,0.00701645021102248,-0.330130370328283,3.45784390974616e-06,6.36407938627091e-05,-0.189388610671132,8.09039600346403e-05,0.00474970502972473
"GZMH",-0.365958567139763,0.0461285999197024,0.124945198326562,-0.432254300664952,0.0322192740950003,0.111185262836764,-0.269717662611584,0.162619818382715,0.267457701297529,-0.170499631325756,0.441137104008359,0.66601363554387
"SOCS3",-0.153893481266805,0.218469086494566,0.362274400270133,-0.0399066722988317,0.795380098401917,0.85612503895503,0.0758228683072555,0.599927866166666,0.6994634095729,-0.12866084217344,0.323442080329903,0.561824215695109
"CCL19",-0.170884525552358,0.0180668430737727,0.0652601387664779,-0.297054859746359,0.00961745888366467,0.0481518339453625,-0.173786485652686,0.0375813696102748,0.0869772416429413,-0.160374281509514,0.0398730568511215,0.163946132691048
"IL17RA",-0.149723407839034,0.0353620725011029,0.104803484677018,-0.103607052458685,0.147010037701018,0.292883399852802,0.0263544248269591,0.693982231175337,0.778589643974652,-0.00708217388815433,0.908729330598802,0.963776019698162
"SCARB2",-0.0828284127318354,0.126937157173158,0.249675375304965,-0.0134656985192288,0.73416232135797,0.809568437103725,0.0649399057101389,0.233761718068599,0.352237442625783,0.00784217090360152,0.865249975386296,0.939379537884279
"KPNB1",-0.0276218150552833,0.578442791205137,0.722352629404799,-0.0428729504053144,0.449852913685461,0.60376206093505,0.122228917977056,0.0498087518774321,0.107849202244412,0.0862068409890643,0.0836476908015059,0.256040152281748
"WAS",-0.187302035767051,0.000915446752277196,0.00884550424387841,-0.14619816990007,0.00978636050157205,0.0481518339453625,-0.166539575302711,0.00668688517394558,0.0215359392260045,-0.0755626954831592,0.151561995076695,0.371928324426302
"FCAR",0.358314357237655,0.00533732553568724,0.0275050175939082,0.617155858246227,1.00932561187638e-05,0.000390104348990221,0.781283705906047,4.21928445394277e-08,4.65929554699681e-06,0.252651935413592,0.0311931892011437,0.138576639382093
"STAT3",-0.0893753462101939,0.108832602017151,0.225543167182996,-0.0722244564296292,0.22439664247091,0.387184385334852,0.0418667777959257,0.455009553070903,0.57659407298985,0.0187094502737998,0.693200834107331,0.841199756302931
"GBP4",-0.120647360222337,0.165653228771695,0.300586727325165,-0.129274076738916,0.244949808331109,0.409840263722829,-0.0996378424135872,0.310043849657798,0.428736843981177,-0.0786196862009276,0.380902182214232,0.614691830587893
"CD28",0.267780424503643,0.000558651434699152,0.00654299331852189,0.218414906038199,0.00538913020460212,0.030407282103339,0.24955669677896,0.00144837349614654,0.00639767264297871,0.190817768178174,0.0198900554556172,0.101821277266173
"IL36A",-0.340609086376291,7.62340967206808e-07,5.35717788773512e-05,-0.286522082432605,0.000795058452557014,0.0080865813661391,-0.237007560575177,0.00203083688996356,0.00835019636139272,-0.223571667959329,0.00288270891105514,0.0359408707781552
"SELL",-0.355032606660742,0.00067223745755518,0.00742342220985935,-0.353445300788581,0.00189306142203744,0.0143464360709308,-0.546911678069508,1.26971241951111e-06,2.97420515236997e-05,-0.247918327328239,0.00569322522642106,0.051756811619269
"EGLN1",-0.145347771626746,0.0986646440395093,0.211268060505653,-0.140201950428623,0.124469523324365,0.255212046497969,0.0590029783269962,0.451821650921803,0.573494476457395,0.0217068611339816,0.783060776626875,0.899414532440675
"IL31",-0.219911093882193,0.00696829856196432,0.0337737790702656,-0.113107550514563,0.235070817587758,0.398486276305564,-0.170610245229013,0.0548502607385587,0.116802345870264,-0.0606160032107941,0.489197170169917,0.708144967305891
"SOD1",-0.0430751857786969,0.461775890946126,0.612268891425996,-0.0270969930640686,0.656454112102366,0.764240469180686,-0.145592104972006,0.0258569094245879,0.0638574791859631,0.0309456099188014,0.598284420609072,0.781957760454462
"HLA.C",0.0860590258399051,0.52773129773773,0.675391213826599,0.246291853493396,0.0509492014324831,0.146058797546257,0.475649501185998,0.000643962817886255,0.00338628066820459,0.0951618319518839,0.475552825457698,0.69621654181591
"NTNG2",-0.0722844332213086,0.520574059099225,0.67009455840575,-0.0836755681778589,0.408736099805527,0.567240583751656,0.290116118104983,0.0184614446719522,0.0480494839441719,0.0518113739060722,0.598860277088022,0.781957760454462
"LILRA3",-0.159062249329519,0.495139278791713,0.646524767746611,-0.00245384270850485,0.991717323650848,0.993001931583039,-0.092899565973204,0.726332031978265,0.798655278405688,-0.0889608420829679,0.738617407169283,0.866398478432452
"IFNLR1",-0.154829715222801,0.0751761719741353,0.176094487684868,-0.14277717280454,0.12358047337331,0.254063047653107,-0.037513172627332,0.641245446309974,0.735434317503873,-0.131311177700954,0.126610027182953,0.331761189872618
"C5AR1",-0.0585598690680154,0.444629024166228,0.596698325834191,0.00792428806033371,0.931135558226682,0.947062876985822,-0.152855369929591,0.108068745027203,0.197487328383045,-0.0905237463197546,0.224771426213253,0.46275922796455
"IL18R1",-0.197430827889712,0.00610120168033153,0.0308250254829822,-0.128244200735148,0.148248831575076,0.294592151176179,-0.175158693217695,0.0346644848897237,0.082448144060789,-0.120253832042341,0.101835069867867,0.28593789823473
"MAP2K2",-0.00586437872430094,0.909273689989547,0.954984459730869,0.0141608790639485,0.75508699563077,0.826524026883088,0.192300758863412,0.00186387060190634,0.00778795662310054,-0.00136620734199968,0.972531570715414,0.983988094454208
"NRAS",-0.0071028506937188,0.865382798457059,0.932971971000427,0.0103508634852384,0.819623577817323,0.869093313652663,-0.109166285889727,0.00919704926188618,0.0282115836485636,-0.117129927996583,0.00949509274529164,0.070879494807636
"ZBP1",-0.2465886736519,0.0129510743710568,0.0517450347901112,-0.179424258546271,0.0963937418615054,0.221762983508761,0.0357377410765646,0.765261842989592,0.833165358635147,-0.155205377911562,0.150271693296893,0.371118271305107
"MCL1",-0.272936401749331,8.93649005077043e-05,0.00173366956720801,-0.117875287565076,0.10071092498264,0.226149871397684,-0.0679560248169582,0.372940661802754,0.489445045116348,-0.127267353125985,0.0547332341386599,0.203897041830981
"ITGAE",-0.180682169257287,0.00843786700108938,0.0386645051738866,-0.0761349471382481,0.321561454684142,0.480305191698618,-0.0853427283001687,0.279266734721598,0.398290010959032,-0.0855940204098005,0.294536143049831,0.531954295741868
"IL12RB1",-0.0920217713687229,0.0784546382312182,0.181031150306662,-0.0104535063810496,0.859635684766111,0.899185905716108,-0.0378970787673967,0.485303408716833,0.603118223373171,-0.0184984558411464,0.718704447695256,0.858668528699278
"IL13",-0.277088847716427,0.000865386750483627,0.00866622799665128,-0.186202620749941,0.0585079856655944,0.158135219998267,-0.138011434786536,0.0703773329601555,0.142040935713316,-0.0635440630714658,0.388984799561183,0.625125260001651
"IL19",-0.232307302870251,0.00863124527191335,0.0391924550272129,-0.197872680218522,0.0552836299737999,0.154938792376488,-0.237041360428009,0.0189287495960799,0.0491004142207038,-0.191001372772023,0.0353450594499755,0.150948789805696
"GSTM4",0.186922569948001,0.105162584414579,0.220299939708589,0.0766731568725283,0.569807189986681,0.704737532575527,0.111898246348541,0.398162699914082,0.516409005089908,0.0961467281958132,0.447345276863263,0.672758558395529
"IL17B",-0.183085778428298,0.0686253181352837,0.166815631819416,-0.213074432774475,0.052262280098596,0.148524788662554,0.0558030552330966,0.540941678923293,0.653494375601743,-0.081137886542971,0.41899396507658,0.64857135658677
"KRAS",-0.113235177598489,0.0240327003258972,0.0787172769149089,-0.152751146770061,0.00511603781425141,0.0299585903936644,-0.183354334456293,0.00298056517933938,0.0115198844181467,-0.0686733908911859,0.173739339730813,0.402097334167421
"LDHB",0.0835056766775141,0.223229521107706,0.367673051503828,0.0232195699455619,0.726693288699567,0.808250233330597,0.0961958774376881,0.194196911088534,0.30887697998238,0.175470917553882,0.010640908596604,0.0734412709390615
"DDIT3",0.387775023131593,0.00386591554825751,0.0224688174346094,0.630444404527724,3.40083861018346e-05,0.00083210481883085,0.915544207195599,3.62457924824515e-08,4.65929554699681e-06,0.42818500784137,0.00406083376257478,0.0407665519281857
"CXCL12",-0.133484472584361,0.19766997438625,0.337976988890796,-0.220471884002148,0.0500391931117912,0.145414647651935,-0.153738444098304,0.117267244724288,0.20983236150897,-0.139655626659912,0.238013563062423,0.47541210399807
"TNFRSF1A",-0.1626475957073,0.0477346778275117,0.126800364126002,-0.124312174424801,0.163371442264519,0.311049568646485,-0.0291214828853533,0.7131489931789,0.790905794971874,0.150198282642747,0.0751332484007561,0.244025214343632
"UBE2L6",-0.101479209594476,0.32352902710408,0.477169596827698,-0.0595784362172422,0.601115273652951,0.724901882267911,0.189184575038224,0.14158150523275,0.243205563433146,-0.107088985791444,0.276298346041759,0.517139519346924
"OS9",-0.218963925836172,8.36292549064871e-06,0.000391984321331564,-0.239756992742986,1.42893521056995e-05,0.000502075871713898,-0.299967798940732,3.19280419570627e-06,6.01960400800231e-05,-0.129800721270734,0.00348326521285274,0.0374418904284027
"CCL15",-0.0734847151974604,0.486739575550993,0.638794043974393,-0.165784031146425,0.258257953488584,0.418518654185902,0.022123732238065,0.838149737300179,0.885095282695408,0.0353597876985719,0.732250023304607,0.863867306090429
"TLR1",-0.0947731844486035,0.301463226445529,0.451855638495816,-0.178518745265755,0.0583217030290418,0.158135219998267,-0.132182086299878,0.142378848341709,0.244032926315168,0.0107891815319331,0.899493089043133,0.959045734938402
"MME",-0.224009384162189,0.0411922207711785,0.11597515957533,-0.267403860421624,0.0510166563227547,0.146058797546257,-0.255748191513644,0.041597935758022,0.0940210653244181,-0.153756800341534,0.176369149333571,0.402279951553518
"CD40",0.312112064686959,0.000347405109409746,0.00463007154437472,0.362762984297905,0.00029509400833903,0.00393289083527708,0.368001903999141,7.91591532280687e-05,0.000695341198242013,0.121872448638457,0.127758762961972,0.333640283005419
"IKBKG",0.0325611865998022,0.426189882475033,0.578989067053076,-0.0163189761291134,0.709702676981492,0.795072709140136,0.0823413206199883,0.0589145208506809,0.123417139885031,0.0209757781219111,0.493792624337078,0.708166416720893
"IL32",-0.0912265396555993,0.337514354614911,0.491334455964833,-0.00225846626763588,0.981304905845271,0.987190066902746,-0.0892634416014849,0.36917490109308,0.485326868273726,0.0508320804815924,0.593826737641722,0.779334580979714
"RNASEL",-0.0854751522754204,0.340069064358307,0.494122907422878,-0.11846426970648,0.219270320661725,0.384344575672366,0.0284996209913351,0.756283353455011,0.824902293856187,0.227848156417418,0.00369253695069188,0.038391190805342
"IFITM2",-0.374841923823472,9.19540132671779e-05,0.00173366956720801,-0.325960057847818,0.000886149186401337,0.00845670766775597,-0.40865174400399,0.000152968248603258,0.00112613767781255,-0.18279102537605,0.0176395430919385,0.0940370124832307
"CCL17",-0.326093313455226,0.000385506302238715,0.00497411003724167,-0.275883327751568,0.000836762877985631,0.00829253467542171,-0.25471531679187,0.0036943319185142,0.013364170335677,-0.193240789300158,0.00503569963749516,0.0474706807290702
"IFIT1",-0.494385055072232,0.0509983642037152,0.13363300179482,-0.655228655832269,0.0134169202289347,0.0589277235054915,-0.521042937297965,0.0524469411153381,0.111993053818112,-0.35288823205484,0.197614293244876,0.424321801884137
"TAB2",-0.119046289943867,0.00151328333790869,0.0121496650762535,-0.123702430184355,0.00513816426502757,0.0299585903936644,-0.12852044305842,0.00303831665115543,0.011660654557285,-0.107234275008803,0.00733803339774334,0.0623329650159956
"ATM",0.0320368963601488,0.56218010122163,0.707760941765993,0.00942144366537244,0.861939113347458,0.900315776497429,0.00419172665770946,0.945790680830758,0.965780972631672,0.128769644146212,0.0216210040469054,0.107826039537148
"PIK3CD",-0.0823503897382832,0.116827764858726,0.235799711254361,-0.106700723705288,0.0648216798887832,0.170071210097954,0.000298009307976094,0.995718406726004,0.998804707578561,0.052670323317206,0.346426004618128,0.583414600369962
"IL1B",0.808615231238167,8.71529937092163e-06,0.000391984321331564,1.17644459768798,1.16918267926184e-07,1.14254299432119e-05,1.22032489461446,1.24789849191768e-08,1.92925106850473e-06,0.988086347611987,1.25529002034004e-07,4.85169592861426e-05
"SPIB",0.169849885262914,0.0886510847283089,0.196917495675238,0.174067592725642,0.119927894923244,0.251231064432704,0.203493088537679,0.0508696320837284,0.109538335453493,0.221771331793644,0.0224351986618037,0.110461201054613
"CD19",0.544706919151801,0.242451938603873,0.385312251818813,0.894845496001884,0.0632864143627409,0.167535610624653,1.17487223309992,0.018169019181209,0.0480008016849186,0.570864600912063,0.219593917958462,0.45761952244312
"IL1A",-0.103668346473244,0.469475764232954,0.619291409133231,0.186924963232644,0.264884587702129,0.424101940197402,0.0980090475225995,0.637555858159316,0.734471949861626,-0.00638136866371116,0.966935248455464,0.983265570739342
"STRAP",-0.094470271965832,0.11898866749779,0.237669870738481,-0.0350617386722838,0.600219401229736,0.724901882267911,-0.265777393456874,0.000269622590730202,0.00173681885528705,-0.185378124996113,0.00154410184077735,0.0243589943453244
"BCR",-0.00661848483002271,0.89254280889915,0.949017319503498,0.0631330935162469,0.163189360311761,0.311049568646485,0.0824483324755096,0.0844391955957895,0.166085237138792,0.0920952656907132,0.0558025961795128,0.203897041830981
"RAB5C",-0.207319807213889,2.66716923431315e-05,0.000763600673379285,-0.160879419133009,0.000673268370518147,0.0073300908508525,-0.282994631138322,1.82434717229625e-06,3.67033248619656e-05,-0.196361604150506,1.50188728101285e-05,0.00165851266888991
"PTPN4",0.0137528498942006,0.822838056614231,0.904770722279944,-0.0324856584046208,0.637876031308545,0.756711290684338,0.0421885549362254,0.536509167848176,0.652077966582768,0.0855083321908957,0.239866032919348,0.476648954875722
"TRAT1",-0.0214182065320756,0.798335261364281,0.887932600049769,-0.0478075365512292,0.587076438612814,0.714661554405835,-0.0205577201275457,0.824853064743963,0.879787135024464,0.135090682675603,0.104688684277675,0.291094794772096
"EBI3",-0.119709803291223,0.0997002561767921,0.212309360949477,-0.0304133984762686,0.764404743279396,0.831393372268708,0.0114551111754421,0.889559825253214,0.92672472361285,-0.0012754428594423,0.986511073867474,0.992720113878675
"NFATC2",0.00516546339216868,0.9428483591535,0.971762375500873,0.0594773751654282,0.38659520004746,0.54933472359685,0.145424257364994,0.0398972274893066,0.0909750939505428,0.125094320081226,0.0835485383836967,0.256040152281748
"DIABLO",-0.0238888373629735,0.567212216128351,0.711777667316908,0.079818937183584,0.128966710739607,0.262283337261544,0.0540744548743497,0.318091814166884,0.436740625845474,-0.0163382821526517,0.739450778479185,0.866398478432452
"STAT1",-0.255411616196775,0.00986048040487908,0.0423452852942863,-0.219254674964955,0.0608778414000088,0.162832426997255,-0.22011548044227,0.0427163844732723,0.0954328473925996,-0.179958910951373,0.0830259583406469,0.256040152281748
"IL34",-0.188251591705035,0.0170804072819277,0.0628721658520481,-0.269224813395888,0.00365398380245161,0.0241412776008127,-0.226547033958928,0.00640951570323159,0.0207303583204938,-0.121960426798301,0.0917845236575121,0.270799377050599
"CCRL2",0.286178162615016,0.00168682641040595,0.012659386555765,0.540351849377249,5.05022414371135e-05,0.00104220240476104,0.465089134443876,0.000185121590504129,0.00131283476568525,0.206138327431534,0.0228483281222656,0.111783276193109
"CX3CR1",-0.121663870796981,0.356633223377205,0.5081350600513,-0.131208098439144,0.302740674330525,0.461575032066067,0.0594024014058319,0.638521685075087,0.734489974052146,0.301915879868289,0.00800078912230073,0.065101157805668
