"gene","CCD/HD log2 fold-change","CCD/HD p-value","CCD/HD FDR","0-90d CCD/HD log2 fold-change","0-90d CCD/HD p-value","0-90d CCD/HD FDR","90-120d CCD/HD log2 fold-change","90-120d CCD/HD p-value","90-120d CCD/HD FDR","120-150d CCD/HD log2 fold-change","120-150d CCD/HD p-value","120-150d CCD/HD FDR","150-360d CCD/HD log2 fold-change","150-360d CCD/HD p-value","150-360d CCD/HD FDR","time log2 fold-change","time p-value","time FDR","moderate/mild log2 fold change","moderate/mild p-value","moderate/mild fdr","severe/mild log2 fold change","severe/mild p-value","severe/mild fdr","MILD/healthy log2 fold change","MILD/healthy p-value","MILD/healthy FDR","MODERATE/healthy log2 fold change","MODERATE/healthy p-value","MODERATE/healthy FDR","SEVERE/healthy log2 fold change","SEVERE/healthy p-value","SEVERE/healthy FDR","sex M/F log2 fold-change","sex p-value","sex FDR","Age log2 fold change per year","Age p-value","Age FDR","Race p-value","Race FDR","neutralizing ab > 0 log2 fold-change","neutralizing ab > 0 p-value","neutralizing ab > 0 FDR","ortho ab > 12 log2 fold-change","ortho ab > 12 p-value","ortho ab > 12 FDR","TCR log2 fold-change","TCR p-value","TCR FDR"
"IL17RA",-0.100781698820529,0.113889418657549,0.215677669689328,-0.149723407839034,0.0353620725011029,0.104803484677018,-0.103607052458685,0.147010037701018,0.292883399852802,0.0263544248269591,0.693982231175337,0.778589643974652,-0.00708217388815433,0.908729330598802,0.963776019698162,0.00201123906713237,5.30106781096569e-05,0.00120521335819896,0.0223665552968826,0.8555291261881,0.996217677044312,0.168724253443912,0.441293776657401,0.999207297401817,-0.0793129451363071,0.188680254478525,0.302593022223859,-0.091079314463185,0.147206352052917,0.259203895528256,-0.0884992499181936,0.165439211853319,0.277894014744862,-0.0615057310435447,0.121204031768376,0.214395232395778,0.00216954136434232,0.107529904907618,0.351457964090391,0.0498499319489674,0.0946781262814541,-0.0155839935033615,0.785924268776373,0.944828237886577,0.077412663622673,0.124339168712467,0.998800064188085,-0.0597420668521771,0.827602060128563,0.920484017955941
"SCARB2",-0.00228919106634581,0.962584555188211,0.97694390981334,-0.0828284127318354,0.126937157173158,0.249675375304965,-0.0134656985192288,0.73416232135797,0.809568437103725,0.0649399057101389,0.233761718068599,0.352237442625783,0.00784217090360152,0.865249975386296,0.939379537884279,0.000926499441193586,0.00903669449179353,0.0393861993222573,0.303474084616742,0.00134993434410886,0.260874811999038,0.214287921680054,0.197594545635113,0.999207297401817,-0.00967956562626833,0.82819324831962,0.890110238145955,0.00848610780859139,0.861427174116891,0.908591648742326,0.00768207437098342,0.874948188101024,0.922694337519906,0.044051642642483,0.135328270571106,0.232819296508321,0.00139318844584931,0.164536765338947,0.437670934469924,0.431967381830847,0.502877689992839,-0.0669644749442586,0.0889085161090468,0.656442068479941,0.0276962143487167,0.499242790842106,0.998800064188085,0.0846432263441394,0.665595117819137,0.81024413554991
"KPNB1",0.0192149354342948,0.705216295315127,0.802588029278524,-0.0276218150552833,0.578442791205137,0.722352629404799,-0.0428729504053144,0.449852913685461,0.60376206093505,0.122228917977056,0.0498087518774321,0.107849202244412,0.0862068409890643,0.0836476908015059,0.256040152281748,0.00131015006182359,0.00152776723824256,0.0114656706326359,0.127216294837968,0.200474726183086,0.996217677044312,-0.032235268011362,0.855173919433215,0.999207297401817,0.0277008121990651,0.574201723112346,0.695702087720757,0.0217261972436075,0.66133323558602,0.760730046291657,0.0138764698019581,0.783331501134619,0.855698368009336,-0.112681707299612,0.000493610121852586,0.00343748310082927,0.00035030063825122,0.752222034792627,0.903515910831009,0.112521207212998,0.172280475595398,-0.0939506577697804,0.0536950890207116,0.63339734537278,0.0279894254572229,0.511112494995132,0.998800064188085,-0.775633697114881,0.000549034639982959,0.00413076168033201
"WAS",-0.182287314158208,0.000433334931914661,0.00282624663803934,-0.187302035767051,0.000915446752277196,0.00884550424387841,-0.14619816990007,0.00978636050157205,0.0481518339453625,-0.166539575302711,0.00668688517394558,0.0215359392260045,-0.0755626954831592,0.151561995076695,0.371928324426302,0.00130178370272833,0.00267659756147528,0.0173874904519009,-0.0218228003559302,0.827504479837692,0.996217677044312,0.110205289390288,0.537124496338481,0.999207297401817,-0.166365863931584,0.000726583351330055,0.00475973669981469,-0.169939836490633,0.0013638347486996,0.00769521358207879,-0.180516351262723,0.000412235992378773,0.00263354067858505,-0.0814046171199884,0.0140899141830606,0.0437409785682966,0.00020701377062268,0.854899975858379,0.945404408209623,0.0391059585643864,0.0783813408986949,-0.0540734491917802,0.240670678915321,0.771943712869472,0.0338742465619423,0.406736679837346,0.998800064188085,0.265787121179191,0.251015814008229,0.472218501436381
"FCAR",0.520240949845773,8.41391442311382e-06,0.000158633069489439,0.358314357237655,0.00533732553568724,0.0275050175939082,0.617155858246227,1.00932561187638e-05,0.000390104348990221,0.781283705906047,4.21928445394277e-08,4.65929554699681e-06,0.252651935413592,0.0311931892011437,0.138576639382093,-0.000447262775411075,0.612861314234549,0.765334080619235,0.14520451648826,0.487970365700598,0.996217677044312,0.533634977554486,0.15369597313555,0.999207297401817,0.465785744157094,1.71988477640999e-05,0.000309179286549981,0.524805628527235,4.32912668067263e-06,0.000104575466379998,0.520777909365149,5.95385040954052e-06,0.000109941289578711,-0.0478050293431129,0.505045764808704,0.640000616716603,0.00378324776040345,0.119863478935931,0.37543235840872,0.00651899300456468,0.0217524745190401,-0.233116689055044,0.0190059803929522,0.459113213867253,0.0443344294932854,0.60640949831204,0.998800064188085,1.08505557339087,0.0187018257411398,0.0695024581629861
"STAT3",-0.0407398915362848,0.433921102779726,0.564681839139273,-0.0893753462101939,0.108832602017151,0.225543167182996,-0.0722244564296292,0.22439664247091,0.387184385334852,0.0418667777959257,0.455009553070903,0.57659407298985,0.0187094502737998,0.693200834107331,0.841199756302931,0.00134924830698565,0.000879446628730739,0.00773068576430287,0.0816425505088521,0.42372954201182,0.996217677044312,0.0373452716104439,0.837145156509534,0.999207297401817,-0.045856085869505,0.349801880474307,0.478578501958654,-0.0291055638226037,0.571844882240466,0.681103380542188,-0.0417690677912441,0.415465093089248,0.539755490685695,-0.0711071423785646,0.0260012817094243,0.071273016884344,0.00126053175910403,0.246765503272432,0.556121673555655,0.431917974608831,0.502877689992839,-0.0479947598325195,0.306583500170467,0.778932717908696,0.0496010174232547,0.23748722300048,0.998800064188085,-0.243899580219524,0.273133925258036,0.500041895745083
"GBP4",-0.102516362723532,0.204558303405095,0.326701587876319,-0.120647360222337,0.165653228771695,0.300586727325165,-0.129274076738916,0.244949808331109,0.409840263722829,-0.0996378424135872,0.310043849657798,0.428736843981177,-0.0786196862009276,0.380902182214232,0.614691830587893,-0.000138340604641989,0.779352425200294,0.87563869866254,0.113316949487357,0.437933426158038,0.996217677044312,0.270036759114179,0.299977782246041,0.999207297401817,-0.115751444446852,0.124820112636766,0.228639684995782,-0.112902180362053,0.153977368487718,0.268073211353616,-0.0951975160365144,0.232683338711134,0.353368563461977,-0.132196351840008,0.00827343933856121,0.0284238604831459,0.00321706078139791,0.0592446987856469,0.243621470122847,0.000360524560251662,0.00299661811908101,-0.0432537068131358,0.509417398006606,0.839197486749761,0.0728765499046981,0.243819212401375,0.998800064188085,-0.382027018724533,0.166932556504601,0.360443760273901
"CD28",0.282366857180859,4.79336286427615e-06,0.000107305134824263,0.267780424503643,0.000558651434699152,0.00654299331852189,0.218414906038199,0.00538913020460212,0.030407282103339,0.24955669677896,0.00144837349614654,0.00639767264297871,0.190817768178174,0.0198900554556172,0.101821277266173,-0.00137319332841663,0.00136374954442273,0.0104374098795918,0.0175939576707477,0.864799260166854,0.996217677044312,0.178147461656404,0.334035693754429,0.999207297401817,0.241645560355654,4.514422277813e-05,0.00060166352081887,0.265158473007867,1.44345110461327e-05,0.000240189029016932,0.276859814733734,5.79367920350857e-06,0.000109941289578711,-0.107078392885494,0.00659795882666794,0.0241716690664186,-0.00253389264954718,0.0592507585809771,0.243621470122847,0.0330892378671139,0.0704713174507859,-0.00269975562476765,0.957338879820498,0.989696575659858,-0.029880071905702,0.533436631268678,0.998800064188085,-0.0199612739033676,0.933686995015599,0.975324388036565
"IL36A",-0.31201488616975,5.00017292476777e-06,0.000107305134824263,-0.340609086376291,7.62340967206808e-07,5.35717788773512e-05,-0.286522082432605,0.000795058452557014,0.0080865813661391,-0.237007560575177,0.00203083688996356,0.00835019636139272,-0.223571667959329,0.00288270891105514,0.0359408707781552,0.000791598622968985,0.179808357482528,0.346613118039886,0.169236758253125,0.191550323221935,0.996217677044312,-0.170547009134587,0.459313825141305,0.999207297401817,-0.282132736775444,3.77556435972496e-05,0.000540494298850889,-0.307107553053584,5.48849014600161e-06,0.000124782437731154,-0.310125946797679,4.32381287384518e-06,9.54944957566379e-05,-0.096402954570795,0.0319420663214722,0.0812211094292697,-0.00141248196654362,0.356347970509868,0.64389390808078,0.00241109734027333,0.011227579783321,-0.120551059917754,0.0572994850264888,0.63339734537278,0.0266402547707309,0.617629704410966,0.998800064188085,0.705699258890598,0.0214225113005198,0.0766648205338048
"SELL",-0.420282134926595,1.48172129923953e-05,0.000230353453197182,-0.355032606660742,0.00067223745755518,0.00742342220985935,-0.353445300788581,0.00189306142203744,0.0143464360709308,-0.546911678069508,1.26971241951111e-06,2.97420515236997e-05,-0.247918327328239,0.00569322522642106,0.051756811619269,0.0009868348959095,0.202237598406008,0.37245643923037,0.0143638197394283,0.938663539710714,0.996217677044312,0.250263063808228,0.452258927212686,0.999207297401817,-0.395233642240244,1.91004678956793e-05,0.000328103592963557,-0.41827598837229,1.77983703334844e-05,0.000282204327069182,-0.417964271374018,1.2830967284037e-05,0.000202415055317564,-0.212159010624208,0.000628884447352849,0.00419075584313579,-0.00117396745958518,0.581151724548013,0.808399008710078,0.00320022907433775,0.013444440622082,-0.0542526517697009,0.523118931231287,0.839197486749761,0.0431569433624747,0.590598119955081,0.998800064188085,-0.350695509283911,0.397294136546982,0.620420944547106
"EGLN1",-0.0965007046901121,0.213667579722905,0.335020363338349,-0.145347771626746,0.0986646440395093,0.211268060505653,-0.140201950428623,0.124469523324365,0.255212046497969,0.0590029783269962,0.451821650921803,0.573494476457395,0.0217068611339816,0.783060776626875,0.899414532440675,0.00211605403305291,0.000643549056885648,0.00615209705598478,0.0758814402173132,0.613198158300438,0.996217677044312,0.0613082822642006,0.81865780011026,0.999207297401817,-0.0773094522837683,0.304501112560434,0.428742003659773,-0.0857130334544139,0.26177778710555,0.39292083384969,-0.0923219097983714,0.23007968510445,0.352880151955834,-0.124099244223474,0.0115646443316206,0.0374036404533169,-0.000188035205767855,0.910791486423044,0.964696935171705,0.14711702765743,0.212961540035943,-0.0540002653103168,0.45225697525196,0.827855413726611,0.0549546468606437,0.377779063893478,0.998800064188085,-0.502666365075873,0.140230820663653,0.318818895214718
"IL31",-0.198415276913914,0.0086200165795327,0.0296004985762663,-0.219911093882193,0.00696829856196432,0.0337737790702656,-0.113107550514563,0.235070817587758,0.398486276305564,-0.170610245229013,0.0548502607385587,0.116802345870264,-0.0606160032107941,0.489197170169917,0.708144967305891,0.000754067927288315,0.256865922555791,0.436682743453569,0.121308192798568,0.393976923253567,0.996217677044312,-0.0343302873937285,0.892190952692359,0.999207297401817,-0.143972375558358,0.0599350299527071,0.136666012252043,-0.19406119011588,0.0105395820419705,0.0349660811950351,-0.205283265731979,0.00653756009226235,0.0231813484005449,-0.0540936400424397,0.287818378085042,0.417417647766862,-0.000711742199289823,0.680811069250858,0.872747854943472,0.345002384026898,0.426017320851105,-0.012395389106322,0.874379352101372,0.962860586577847,0.0624470128047486,0.31682872233111,0.998800064188085,1.24674599753632,0.000366858412621918,0.00304926401028755
"SOD1",-0.0436072900297274,0.390479749079168,0.522498337769054,-0.0430751857786969,0.461775890946126,0.612268891425996,-0.0270969930640686,0.656454112102366,0.764240469180686,-0.145592104972006,0.0258569094245879,0.0638574791859631,0.0309456099188014,0.598284420609072,0.781957760454462,1.82292209775532e-06,0.996572198945141,0.997358699266028,-0.0845936779665181,0.367984626314901,0.996217677044312,-0.139304415441684,0.405363647393465,0.999207297401817,-0.0391022709276844,0.433488217329954,0.563170406716059,-0.055285084651396,0.276210193403818,0.410597075963753,-0.0547769298091192,0.289298018597671,0.417280016547758,-0.0974019811962362,0.00445722434819891,0.01794497094353,-0.00209070150144199,0.0735049265209028,0.277975710522846,0.0179066302776462,0.046139417348735,-0.0402902148464372,0.381464946925193,0.811200561097334,-0.0379962511704225,0.366698882509528,0.998800064188085,-0.415903016205744,0.0596376686778189,0.169484992235125
"HLA.C",0.255411111981705,0.021453236006105,0.059015485525691,0.0860590258399051,0.52773129773773,0.675391213826599,0.246291853493396,0.0509492014324831,0.146058797546257,0.475649501185998,0.000643962817886255,0.00338628066820459,0.0951618319518839,0.475552825457698,0.69621654181591,0.00127385834931135,0.0560387109877937,0.145927638002772,-0.148763385729099,0.452244189493003,0.996217677044312,0.0690608467324076,0.844617414825941,0.999207297401817,0.225390104508934,0.0308996971002991,0.0788299203251855,0.250724262533199,0.020820894479145,0.0589544008512055,0.26245354596414,0.0167043389328385,0.0485430601318954,0.00224891920553795,0.974092631494534,0.985567544692768,0.00345316366010796,0.141432105935152,0.404914881066195,0.00171041232690368,0.00889548426675396,-0.0464508814198318,0.59205970498748,0.872159081503537,-0.0290205193302557,0.72844259029142,0.998800064188085,-0.0130480604610044,0.972538162905981,0.987873850100294
"NTNG2",0.0337103809986702,0.740101103567994,0.826731435054999,-0.0722844332213086,0.520574059099225,0.67009455840575,-0.0836755681778589,0.408736099805527,0.567240583751656,0.290116118104983,0.0184614446719522,0.0480494839441719,0.0518113739060722,0.598860277088022,0.781957760454462,0.00245099440313552,0.000922345457625027,0.00801093301959714,0.182252213088459,0.346488068305641,0.996217677044312,0.446459539811926,0.196199550839043,0.999207297401817,0.0188401002488186,0.841381358861029,0.896108943332406,0.0546548328232217,0.587619763074994,0.694541401921973,0.0432857351301847,0.666392956892149,0.768838441309897,-0.0136025192089336,0.826252252330933,0.88584326082082,0.00530648804352878,0.0112781165169947,0.0771503014835124,0.747421623905328,0.787366865216637,-0.116750152850079,0.188955958919891,0.740568209357258,0.120043831173646,0.141280329455639,0.998800064188085,-0.521607447375889,0.202941835187762,0.413431023579613
"LILRA3",-0.0982964042948458,0.627321733230709,0.746553291543646,-0.159062249329519,0.495139278791713,0.646524767746611,-0.00245384270850485,0.991717323650848,0.993001931583039,-0.092899565973204,0.726332031978265,0.798655278405688,-0.0889608420829679,0.738617407169283,0.866398478432452,0.000512410130043184,0.445338151129829,0.625902528769741,-0.534254810246884,0.139562500895446,0.996217677044312,0.379554522057168,0.554653168026372,0.999207297401817,-0.101032536749795,0.606278092680982,0.722415984414728,-0.0849581455807935,0.671688694027418,0.771493849157792,-0.0804652169467291,0.686276488660787,0.783591913936172,-0.365348759945605,0.00804129452251624,0.0278771135276125,0.000293327262550668,0.95034233605055,0.976881151286005,1.14211880509603e-08,4.41428918169614e-06,0.00288926070721089,0.967014477673097,0.989696575659858,-0.0109391398886947,0.920175083912815,0.99915309616834,0.264276809462935,0.486948154947711,0.697259072059391
"IFNLR1",-0.120002431731987,0.140670252796818,0.247695000938361,-0.154829715222801,0.0751761719741353,0.176094487684868,-0.14277717280454,0.12358047337331,0.254063047653107,-0.037513172627332,0.641245446309974,0.735434317503873,-0.131311177700954,0.126610027182953,0.331761189872618,0.000305861617791057,0.649605565698807,0.795723487941162,0.140078865383917,0.377322862311196,0.996217677044312,0.0697769757333005,0.80485091969732,0.999207297401817,-0.124060627387353,0.103382507868522,0.199518971143609,-0.121959675351149,0.13112654472433,0.23905853554695,-0.128617178063703,0.116350542290971,0.215844302290632,-0.0758491005593411,0.132618061416001,0.228825360434305,0.000435723846977085,0.799615657395521,0.923811407945357,0.380836833730392,0.4585465303327,-0.08743070718353,0.225420014471277,0.757607266027379,0.0622313619220507,0.308390465656625,0.998800064188085,-0.617593599231713,0.0807044712342622,0.215119159531327
"C5AR1",-0.0682066022699137,0.372456502537078,0.503381771041769,-0.0585598690680154,0.444629024166228,0.596698325834191,0.00792428806033371,0.931135558226682,0.947062876985822,-0.152855369929591,0.108068745027203,0.197487328383045,-0.0905237463197546,0.224771426213253,0.46275922796455,-0.00023124948264803,0.709041964540234,0.829182206640848,-0.0741520182495299,0.613742760060594,0.996217677044312,0.210739368922213,0.421143262690684,0.999207297401817,-0.0914368643627482,0.198732939550131,0.316091691918213,-0.0579547140100594,0.450078693287725,0.579931160641592,-0.0719300379089208,0.338760761636873,0.46677730614136,-0.113840068400024,0.015801216622735,0.0480327640778442,0.000185838357661683,0.908109252026891,0.964696935171705,0.14589002938437,0.21158159983887,-0.0688614514276916,0.29223750847379,0.778932717908696,0.00340511005069277,0.95451400776539,0.99915309616834,0.131952299690284,0.686461543935484,0.823967039537468
"IL18R1",-0.192091373193309,0.003845740785273,0.0158125405692342,-0.197430827889712,0.00610120168033153,0.0308250254829822,-0.128244200735148,0.148248831575076,0.294592151176179,-0.175158693217695,0.0346644848897237,0.082448144060789,-0.120253832042341,0.101835069867867,0.28593789823473,0.00103881052296662,0.0411487025275005,0.116512626570542,-0.0170530301674389,0.887262058266377,0.996217677044312,0.32977119392352,0.125399070141716,0.999207297401817,-0.189133408550665,0.00291329812742539,0.0127953377982945,-0.17269800655159,0.00948109152225241,0.0324286891446952,-0.197522206183929,0.00269864380623554,0.0118525662626141,-0.0680821229496046,0.110383613518417,0.199361058994712,-0.00197372987722893,0.17332135065603,0.446591346857038,0.0742372334795558,0.126399518677746,-0.042529739300121,0.386212132729556,0.811200561097334,0.0983624162780896,0.0689947689648792,0.998800064188085,-0.905296763929389,0.00107121445021835,0.00739329258945341
"MAP2K2",0.0425250112006098,0.402084346670381,0.534039862502069,-0.00586437872430094,0.909273689989547,0.954984459730869,0.0141608790639485,0.75508699563077,0.826524026883088,0.192300758863412,0.00186387060190634,0.00778795662310054,-0.00136620734199968,0.972531570715414,0.983988094454208,0.00057502759394072,0.146444811678964,0.301621834413915,0.0567799285829243,0.567023360730565,0.996217677044312,0.116509314300477,0.509874714221191,0.999207297401817,0.0401322173959241,0.384815633068059,0.513752131885336,0.0532000040356711,0.288495755987756,0.423968097677824,0.0475312718971427,0.348334599627342,0.47741603814173,0.00616555314173465,0.838921767548183,0.895699621981692,0.00168804388426477,0.10062946492724,0.336738425925353,0.991618649016304,0.99290312913161,0.00410623101953045,0.928524321943292,0.979194134873349,0.0596154661548774,0.12889332777388,0.998800064188085,-0.110447198930702,0.594277353460029,0.772061166764038
"NRAS",-0.033341356942126,0.390690865757456,0.522498337769054,-0.0071028506937188,0.865382798457059,0.932971971000427,0.0103508634852384,0.819623577817323,0.869093313652663,-0.109166285889727,0.00919704926188618,0.0282115836485636,-0.117129927996583,0.00949509274529164,0.070879494807636,-0.00151959336796444,1.08978852952077e-06,7.015440660558e-05,0.00427806505251322,0.953916729380719,0.996217677044312,0.0440442346491143,0.738524769906913,0.999207297401817,-0.0520350050511474,0.173004008299224,0.285145208571285,-0.0350572940653862,0.353259641403221,0.484166139724628,-0.0353105598951706,0.365704596057179,0.494423202729815,0.0289451677032371,0.249619864419008,0.37686749061698,0.000558005635140812,0.513861750302038,0.765002694093366,0.0871779581588589,0.143992653112816,0.0183268287866924,0.615964644236839,0.878539176823002,-0.0283777235480366,0.352740263437529,0.998800064188085,0.0888471665087052,0.595712074598025,0.772626566550794
"ZBP1",-0.136147911011383,0.148057342164378,0.25432961220681,-0.2465886736519,0.0129510743710568,0.0517450347901112,-0.179424258546271,0.0963937418615054,0.221762983508761,0.0357377410765646,0.765261842989592,0.833165358635147,-0.155205377911562,0.150271693296893,0.371118271305107,0.00156725686838078,0.0117940961354771,0.0477321272917476,0.452388056401994,0.00852370180976541,0.783748293272236,0.147087378472459,0.627437263505852,0.999207297401817,-0.148705355490378,0.0848107000083376,0.174409426232291,-0.126374848432574,0.173509997318033,0.292244012697386,-0.134863468792969,0.147484206923133,0.256191667306926,-0.0962717007792467,0.0931438882050069,0.173494519475832,0.00361445642215801,0.0633706435197271,0.255132851253901,0.0708390734170329,0.121685786114148,-0.0223287746052265,0.769448761771492,0.942605218461748,0.134610672975103,0.0721393353414343,0.998800064188085,-0.621045678157972,0.076393637521384,0.204333155031245
"MCL1",-0.203939824907756,0.000988449127397487,0.00545765125341613,-0.272936401749331,8.93649005077043e-05,0.00173366956720801,-0.117875287565076,0.10071092498264,0.226149871397684,-0.0679560248169582,0.372940661802754,0.489445045116348,-0.127267353125985,0.0547332341386599,0.203897041830981,0.00114422992649975,0.014749661208341,0.0557129950074387,0.0506982754268114,0.649277825705163,0.996217677044312,0.101125965730557,0.610761065539469,0.999207297401817,-0.179596805545086,0.00180348244534546,0.00872324068821593,-0.191836677342983,0.00167686365455628,0.00887818907515071,-0.198696733435544,0.00117678657358557,0.00598457908803717,-0.0895030057161963,0.0180998188982959,0.0540199228122884,0.00197241739666825,0.12622161555117,0.379647116035231,0.25020238545922,0.321807727054871,-0.00224186407190767,0.966461443509662,0.989696575659858,0.0886541488853636,0.0519917688847157,0.998800064188085,0.224770508302339,0.372164447656427,0.601069695485799
"ITGAE",-0.142408450840906,0.0240468700822747,0.0640973468055115,-0.180682169257287,0.00843786700108938,0.0386645051738866,-0.0761349471382481,0.321561454684142,0.480305191698618,-0.0853427283001687,0.279266734721598,0.398290010959032,-0.0855940204098005,0.294536143049831,0.531954295741868,0.000850611307277049,0.076942614880857,0.183877280813008,0.218997756259989,0.0555069553276859,0.858137529366024,0.310490079801164,0.126791005539385,0.999207297401817,-0.124687313598485,0.0366311425496585,0.0902890471808077,-0.118383403360979,0.0691957486767187,0.147350726520946,-0.140616566188801,0.0261968567174437,0.0670081481382909,0.00337277985237743,0.933786076688705,0.96499550438552,-0.00189427221764933,0.16891758620439,0.439640720996611,0.36323428985582,0.44265072821463,-0.0612599837769034,0.258869764237513,0.776388552435386,0.156809263997019,0.00238157879145629,0.613653468598572,-0.378026145310928,0.157917012948044,0.345806943367813
"IL12RB1",-0.0640094519358176,0.183153288173145,0.301870984558296,-0.0920217713687229,0.0784546382312182,0.181031150306662,-0.0104535063810496,0.859635684766111,0.899185905716108,-0.0378970787673967,0.485303408716833,0.603118223373171,-0.0184984558411464,0.718704447695256,0.858668528699278,0.000813714976473484,0.020842861230851,0.0703832608555845,-0.0977051713101951,0.284622134869895,0.996217677044312,-0.00327008874177179,0.983936240995848,0.999207297401817,-0.0489873913591278,0.285671625454378,0.41098972256587,-0.0584523556412968,0.216505981101342,0.344360336196168,-0.0572659445208771,0.232683827687124,0.353368563461977,-0.0290333037604969,0.341934712202276,0.473683750057992,-0.000368983138037302,0.722361633226292,0.894848625775518,0.00120806703216761,0.00714643951640141,0.0398279945792512,0.35534807583014,0.802170941938731,0.0701254224068261,0.0826484144719454,0.998800064188085,-0.424589381574809,0.0297685742273168,0.0996151856178177
"IL13",-0.216568499583386,0.00623014261402757,0.0228241717566034,-0.277088847716427,0.000865386750483627,0.00866622799665128,-0.186202620749941,0.0585079856655944,0.158135219998267,-0.138011434786536,0.0703773329601555,0.142040935713316,-0.0635440630714658,0.388984799561183,0.625125260001651,0.00181282897389931,0.00348506029012466,0.0213805682878283,0.312115734598867,0.0386877777965123,0.839285857824533,-0.0104736027779413,0.968722729268521,0.999207297401817,-0.186108728719385,0.00991754830486392,0.0327618155541018,-0.211484856921263,0.00649181392219163,0.0244788885944104,-0.213069630131378,0.00732823504138726,0.0256322429275672,-0.050492264421115,0.287340740430306,0.417417647766862,0.00129151895371958,0.423256064561159,0.698550073417038,0.158759146672192,0.225175817206613,0.0299208581240564,0.660391057758391,0.89649389357326,0.110174163494177,0.0505583982248657,0.998800064188085,-0.187691970290389,0.568844185811773,0.753112386966791
"IL19",-0.204336983019097,0.0159653778098611,0.0474218734328587,-0.232307302870251,0.00863124527191335,0.0391924550272129,-0.197872680218522,0.0552836299737999,0.154938792376488,-0.237041360428009,0.0189287495960799,0.0491004142207038,-0.191001372772023,0.0353450594499755,0.150948789805696,-3.46064912754773e-05,0.96019704529674,0.982024715991643,0.0487498104780587,0.758751161966455,0.996217677044312,-0.00167027282582866,0.995287870019151,0.999207297401817,-0.196999470528689,0.0130274651176256,0.0402809221436983,-0.202310162984103,0.0179612444133353,0.0529925264561382,-0.218364780432259,0.00976505181545131,0.0325361424713097,-0.0634901798668477,0.231091152113544,0.357005148986737,0.00118246983928631,0.511823638727134,0.765002694093366,0.0050996999603348,0.018913073900543,-0.047851061700764,0.537645385143878,0.847492386080644,0.0435631950949427,0.486943008317401,0.998800064188085,0.760485690546876,0.0338594051411835,0.111375830528234
"GSTM4",0.12189295157572,0.255985627652306,0.385724932115462,0.186922569948001,0.105162584414579,0.220299939708589,0.0766731568725283,0.569807189986681,0.704737532575527,0.111898246348541,0.398162699914082,0.516409005089908,0.0961467281958132,0.447345276863263,0.672758558395529,-0.000262671949298771,0.546765376619224,0.716355315468916,-0.112359211318582,0.567341885989721,0.996217677044312,0.370912791922683,0.289981247553451,0.999207297401817,0.151398974929692,0.137747330718444,0.24512306189613,0.105143080728549,0.319616247424769,0.453327264696049,0.135317860142265,0.201991729763308,0.320615209665374,0.0733179873823404,0.275165828173497,0.403858922596393,0.00335926614214928,0.140763428404699,0.404498625118337,0.089822880902136,0.14772997220713,-0.14415236805793,0.0302666189295148,0.544095265872441,-0.00100925884171426,0.988424515089363,0.99915309616834,-0.336070363902992,0.168308195359463,0.361395097257959
"IL17B",-0.12400132602623,0.146593948867909,0.252940005524317,-0.183085778428298,0.0686253181352837,0.166815631819416,-0.213074432774475,0.052262280098596,0.148524788662554,0.0558030552330966,0.540941678923293,0.653494375601743,-0.081137886542971,0.41899396507658,0.64857135658677,0.00194227562222008,0.00499531456742887,0.0270911476133838,0.278384575429926,0.071806866632439,0.946623811060626,0.164995590020191,0.54740200089356,0.999207297401817,-0.11614416894896,0.152341175512839,0.261108045834644,-0.0903397526944789,0.295226472442273,0.433036173050999,-0.130852647766373,0.126223723336742,0.227438084240797,-0.123140295941598,0.0241915184278157,0.0680405428845653,0.00235140185693711,0.206449507774181,0.495856783157636,0.573834568817928,0.635493011026158,-0.125133687751513,0.103501634037997,0.661212918275802,0.127137512344457,0.0457034887503724,0.998800064188085,0.372442460417975,0.307546170963454,0.5284636258111
"KRAS",-0.137069154128664,0.00536671837920965,0.0204064761972797,-0.113235177598489,0.0240327003258972,0.0787172769149089,-0.152751146770061,0.00511603781425141,0.0299585903936644,-0.183354334456293,0.00298056517933938,0.0115198844181467,-0.0686733908911859,0.173739339730813,0.402097334167421,0.000157902846994478,0.676819124070722,0.812393141159422,-0.00604188726456601,0.949280780327763,0.996217677044312,0.0368908845759957,0.827479376779965,0.999207297401817,-0.135680053421971,0.00300010870892591,0.0131021696723148,-0.128582910181075,0.00933473760190582,0.0320700096278809,-0.142235744888693,0.00358692196199752,0.0145931088243373,-0.0944565291980454,0.00224111607492696,0.0108273920369909,-0.000526349651438337,0.618767091459537,0.827453449292312,0.00386479682589999,0.015324274817694,-0.0751162755719936,0.0766953413823032,0.644407596614352,0.0111086249206996,0.784270368193963,0.998800064188085,0.107915453329894,0.596944604184944,0.772928273090388
